MaGiaDinh;MaGiaoDan;VaiTro;ChuHo;UpdateDate;MaGiaoXuRieng
33;145;2;False;2018/10/05 01:43:03;1234
35;154;2;False;2018/10/05 01:43:03;1234
35;155;2;False;2018/10/05 01:43:03;1234
35;156;2;False;2018/10/05 01:43:03;1234
610;3227;18;False;2018/10/05 01:43:03;1234
33;146;2;False;2018/10/05 01:43:03;1234
33;147;2;False;2018/10/05 01:43:03;1234
34;150;2;False;2018/10/05 01:43:03;1234
34;151;2;False;2018/10/05 01:43:03;1234
35;157;2;False;2018/10/05 01:43:03;1234
35;158;2;False;2018/10/05 01:43:03;1234
35;159;2;False;2018/10/05 01:43:03;1234
35;160;2;False;2018/10/05 01:43:03;1234
36;163;2;False;2018/10/05 01:43:03;1234
36;165;2;False;2018/10/05 01:43:03;1234
37;168;2;False;2018/10/05 01:43:03;1234
38;171;2;False;2018/10/05 01:43:03;1234
38;172;2;False;2018/10/05 01:43:03;1234
38;173;2;False;2018/10/05 01:43:03;1234
38;174;2;False;2018/10/05 01:43:03;1234
39;177;2;False;2018/10/05 01:43:03;1234
39;178;2;False;2018/10/05 01:43:03;1234
39;179;2;False;2018/10/05 01:43:03;1234
39;180;2;False;2018/10/05 01:43:03;1234
39;181;2;False;2018/10/05 01:43:03;1234
40;184;2;False;2018/10/05 01:43:03;1234
40;185;2;False;2018/10/05 01:43:03;1234
41;188;2;False;2018/10/05 01:43:03;1234
41;189;2;False;2018/10/05 01:43:03;1234
41;190;2;False;2018/10/05 01:43:03;1234
42;193;2;False;2018/10/05 01:43:03;1234
43;196;2;False;2018/10/05 01:43:03;1234
44;199;18;False;2018/10/05 01:43:03;1234
44;200;18;False;2018/10/05 01:43:03;1234
45;203;2;False;2018/10/05 01:43:03;1234
45;204;2;False;2018/10/05 01:43:03;1234
45;205;2;False;2018/10/05 01:43:03;1234
45;206;2;False;2018/10/05 01:43:03;1234
46;211;2;False;2018/10/05 01:43:03;1234
46;212;2;False;2018/10/05 01:43:03;1234
47;215;2;False;2018/10/05 01:43:03;1234
47;216;2;False;2018/10/05 01:43:03;1234
48;219;2;False;2018/10/05 01:43:03;1234
48;220;2;False;2018/10/05 01:43:03;1234
49;223;2;False;2018/10/05 01:43:03;1234
49;224;2;False;2018/10/05 01:43:03;1234
50;227;2;False;2018/10/05 01:43:03;1234
52;232;2;False;2018/10/05 01:43:03;1234
52;233;2;False;2018/10/05 01:43:03;1234
52;234;2;False;2018/10/05 01:43:03;1234
53;237;2;False;2018/10/05 01:43:03;1234
53;238;2;False;2018/10/05 01:43:03;1234
53;239;2;False;2018/10/05 01:43:03;1234
54;242;2;False;2018/10/05 01:43:03;1234
54;243;2;False;2018/10/05 01:43:03;1234
55;246;2;False;2018/10/05 01:43:03;1234
55;247;2;False;2018/10/05 01:43:03;1234
55;248;2;False;2018/10/05 01:43:03;1234
57;253;2;False;2018/10/05 01:43:03;1234
57;254;2;False;2018/10/05 01:43:03;1234
57;255;2;False;2018/10/05 01:43:03;1234
57;256;2;False;2018/10/05 01:43:03;1234
58;259;2;False;2018/10/05 01:43:03;1234
58;260;2;False;2018/10/05 01:43:03;1234
60;266;2;False;2018/10/05 01:43:03;1234
60;267;2;False;2018/10/05 01:43:03;1234
60;268;2;False;2018/10/05 01:43:03;1234
60;269;2;False;2018/10/05 01:43:03;1234
60;270;2;False;2018/10/05 01:43:03;1234
61;273;2;False;2018/10/05 01:43:03;1234
62;276;2;False;2018/10/05 01:43:03;1234
62;277;3;False;2018/10/05 01:43:03;1234
62;278;3;False;2018/10/05 01:43:03;1234
62;279;17;False;2018/10/05 01:43:03;1234
63;282;2;False;2018/10/05 01:43:03;1234
64;285;2;False;2018/10/05 01:43:03;1234
66;290;2;False;2018/10/05 01:43:03;1234
66;291;2;False;2018/10/05 01:43:03;1234
66;292;2;False;2018/10/05 01:43:03;1234
66;293;2;False;2018/10/05 01:43:03;1234
64;283;0;True;2018/10/05 01:43:03;1234
64;284;1;False;2018/10/05 01:43:03;1234
67;296;2;False;2018/10/05 01:43:03;1234
67;297;2;False;2018/10/05 01:43:03;1234
67;298;2;False;2018/10/05 01:43:03;1234
68;301;2;False;2018/10/05 01:43:03;1234
68;302;2;False;2018/10/05 01:43:03;1234
68;303;2;False;2018/10/05 01:43:03;1234
68;304;2;False;2018/10/05 01:43:03;1234
69;307;2;False;2018/10/05 01:43:03;1234
69;308;2;False;2018/10/05 01:43:03;1234
71;313;2;False;2018/10/05 01:43:03;1234
71;314;2;False;2018/10/05 01:43:03;1234
71;315;2;False;2018/10/05 01:43:03;1234
71;316;2;False;2018/10/05 01:43:03;1234
72;319;2;False;2018/10/05 01:43:03;1234
72;320;2;False;2018/10/05 01:43:03;1234
72;321;2;False;2018/10/05 01:43:03;1234
73;324;2;False;2018/10/05 01:43:03;1234
74;327;2;False;2018/10/05 01:43:03;1234
74;328;2;False;2018/10/05 01:43:03;1234
74;329;2;False;2018/10/05 01:43:03;1234
74;330;2;False;2018/10/05 01:43:03;1234
75;333;2;False;2018/10/05 01:43:03;1234
76;336;2;False;2018/10/05 01:43:03;1234
76;337;2;False;2018/10/05 01:43:03;1234
78;342;2;False;2018/10/05 01:43:03;1234
78;343;2;False;2018/10/05 01:43:03;1234
79;346;2;False;2018/10/05 01:43:03;1234
79;347;2;False;2018/10/05 01:43:03;1234
79;348;2;False;2018/10/05 01:43:03;1234
79;349;2;False;2018/10/05 01:43:03;1234
80;352;2;False;2018/10/05 01:43:03;1234
80;353;2;False;2018/10/05 01:43:03;1234
80;354;2;False;2018/10/05 01:43:03;1234
81;357;2;False;2018/10/05 01:43:03;1234
81;358;2;False;2018/10/05 01:43:03;1234
82;361;2;False;2018/10/05 01:43:03;1234
82;362;2;False;2018/10/05 01:43:03;1234
82;363;2;False;2018/10/05 01:43:03;1234
83;366;2;False;2018/10/05 01:43:03;1234
85;371;2;False;2018/10/05 01:43:03;1234
85;372;2;False;2018/10/05 01:43:03;1234
87;378;2;False;2018/10/05 01:43:03;1234
88;381;2;False;2018/10/05 01:43:03;1234
88;382;2;False;2018/10/05 01:43:03;1234
88;383;2;False;2018/10/05 01:43:03;1234
89;386;2;False;2018/10/05 01:43:03;1234
90;389;2;False;2018/10/05 01:43:03;1234
90;390;2;False;2018/10/05 01:43:03;1234
91;393;2;False;2018/10/05 01:43:03;1234
91;394;2;False;2018/10/05 01:43:03;1234
91;395;2;False;2018/10/05 01:43:03;1234
92;398;2;False;2018/10/05 01:43:03;1234
92;399;2;False;2018/10/05 01:43:03;1234
93;402;17;False;2018/10/05 01:43:03;1234
94;405;2;False;2018/10/05 01:43:03;1234
94;406;2;False;2018/10/05 01:43:03;1234
95;409;2;False;2018/10/05 01:43:03;1234
95;410;2;False;2018/10/05 01:43:03;1234
95;411;2;False;2018/10/05 01:43:03;1234
95;412;2;False;2018/10/05 01:43:03;1234
96;415;2;False;2018/10/05 01:43:03;1234
97;418;2;False;2018/10/05 01:43:03;1234
97;419;2;False;2018/10/05 01:43:03;1234
97;420;2;False;2018/10/05 01:43:03;1234
98;423;2;False;2018/10/05 01:43:03;1234
98;424;2;False;2018/10/05 01:43:03;1234
98;425;2;False;2018/10/05 01:43:03;1234
98;426;2;False;2018/10/05 01:43:03;1234
99;429;2;False;2018/10/05 01:43:03;1234
99;430;2;False;2018/10/05 01:43:03;1234
100;433;2;False;2018/10/05 01:43:03;1234
736;3000;2;False;2018/10/05 01:43:03;1234
68;299;0;True;2018/10/05 01:43:03;1234
68;300;1;False;2018/10/05 01:43:03;1234
99;427;0;True;2018/10/05 01:43:03;1234
100;434;2;False;2018/10/05 01:43:03;1234
100;435;2;False;2018/10/05 01:43:03;1234
98;436;5;False;2018/10/05 01:43:03;1234
101;439;2;False;2018/10/05 01:43:03;1234
101;440;2;False;2018/10/05 01:43:03;1234
102;443;3;False;2018/10/05 01:43:03;1234
105;448;2;False;2018/10/05 01:43:03;1234
105;449;2;False;2018/10/05 01:43:03;1234
105;450;2;False;2018/10/05 01:43:03;1234
105;451;2;False;2018/10/05 01:43:03;1234
106;454;2;False;2018/10/05 01:43:03;1234
107;457;2;False;2018/10/05 01:43:03;1234
107;458;2;False;2018/10/05 01:43:03;1234
107;459;2;False;2018/10/05 01:43:03;1234
108;462;2;False;2018/10/05 01:43:03;1234
108;463;2;False;2018/10/05 01:43:03;1234
108;464;2;False;2018/10/05 01:43:03;1234
110;469;2;False;2018/10/05 01:43:03;1234
110;470;2;False;2018/10/05 01:43:03;1234
110;471;2;False;2018/10/05 01:43:03;1234
111;474;2;False;2018/10/05 01:43:03;1234
111;475;2;False;2018/10/05 01:43:03;1234
111;476;2;False;2018/10/05 01:43:03;1234
111;477;2;False;2018/10/05 01:43:03;1234
112;480;2;False;2018/10/05 01:43:03;1234
113;483;2;False;2018/10/05 01:43:03;1234
113;484;2;False;2018/10/05 01:43:03;1234
114;487;2;False;2018/10/05 01:43:03;1234
114;488;2;False;2018/10/05 01:43:03;1234
114;489;2;False;2018/10/05 01:43:03;1234
115;492;2;False;2018/10/05 01:43:03;1234
115;493;2;False;2018/10/05 01:43:03;1234
115;494;2;False;2018/10/05 01:43:03;1234
115;495;2;False;2018/10/05 01:43:03;1234
116;498;2;False;2018/10/05 01:43:03;1234
116;499;2;False;2018/10/05 01:43:03;1234
116;500;2;False;2018/10/05 01:43:03;1234
117;503;2;False;2018/10/05 01:43:03;1234
118;506;2;False;2018/10/05 01:43:03;1234
118;507;2;False;2018/10/05 01:43:03;1234
119;510;2;False;2018/10/05 01:43:03;1234
120;513;2;False;2018/10/05 01:43:03;1234
120;514;2;False;2018/10/05 01:43:03;1234
121;517;2;False;2018/10/05 01:43:03;1234
121;518;2;False;2018/10/05 01:43:03;1234
122;521;2;False;2018/10/05 01:43:03;1234
122;522;2;False;2018/10/05 01:43:03;1234
123;526;2;False;2018/10/05 01:43:03;1234
123;527;2;False;2018/10/05 01:43:03;1234
123;528;2;False;2018/10/05 01:43:03;1234
124;531;2;False;2018/10/05 01:43:03;1234
125;534;2;False;2018/10/05 01:43:03;1234
125;535;2;False;2018/10/05 01:43:03;1234
125;536;2;False;2018/10/05 01:43:03;1234
126;539;2;False;2018/10/05 01:43:03;1234
126;540;2;False;2018/10/05 01:43:03;1234
126;542;2;False;2018/10/05 01:43:03;1234
126;543;2;False;2018/10/05 01:43:03;1234
126;544;2;False;2018/10/05 01:43:03;1234
126;545;2;False;2018/10/05 01:43:03;1234
127;548;2;False;2018/10/05 01:43:03;1234
127;549;2;False;2018/10/05 01:43:03;1234
127;550;2;False;2018/10/05 01:43:03;1234
128;553;2;False;2018/10/05 01:43:03;1234
128;554;2;False;2018/10/05 01:43:03;1234
128;555;2;False;2018/10/05 01:43:03;1234
129;558;2;False;2018/10/05 01:43:03;1234
130;560;18;False;2018/10/05 01:43:03;1234
131;563;2;False;2018/10/05 01:43:03;1234
131;564;2;False;2018/10/05 01:43:03;1234
132;567;2;False;2018/10/05 01:43:03;1234
132;568;2;False;2018/10/05 01:43:03;1234
132;569;2;False;2018/10/05 01:43:03;1234
133;572;2;False;2018/10/05 01:43:03;1234
133;573;2;False;2018/10/05 01:43:03;1234
734;2994;2;False;2018/10/05 01:43:03;1234
112;478;0;True;2018/10/05 01:43:03;1234
112;479;1;False;2018/10/05 01:43:03;1234
135;578;2;False;2018/10/05 01:43:03;1234
135;579;2;False;2018/10/05 01:43:03;1234
135;580;2;False;2018/10/05 01:43:03;1234
136;583;2;False;2018/10/05 01:43:03;1234
136;584;2;False;2018/10/05 01:43:03;1234
137;587;2;False;2018/10/05 01:43:03;1234
139;591;2;False;2018/10/05 01:43:03;1234
139;592;2;False;2018/10/05 01:43:03;1234
141;597;2;False;2018/10/05 01:43:03;1234
141;598;2;False;2018/10/05 01:43:03;1234
141;599;5;False;2018/10/05 01:43:03;1234
142;602;2;False;2018/10/05 01:43:03;1234
142;603;2;False;2018/10/05 01:43:03;1234
143;605;18;False;2018/10/05 01:43:03;1234
144;608;2;False;2018/10/05 01:43:03;1234
144;609;2;False;2018/10/05 01:43:03;1234
144;610;2;False;2018/10/05 01:43:03;1234
144;611;2;False;2018/10/05 01:43:03;1234
144;612;2;False;2018/10/05 01:43:03;1234
145;615;2;False;2018/10/05 01:43:03;1234
145;616;2;False;2018/10/05 01:43:03;1234
145;617;5;False;2018/10/05 01:43:03;1234
146;623;2;False;2018/10/05 01:43:03;1234
146;624;2;False;2018/10/05 01:43:03;1234
146;625;2;False;2018/10/05 01:43:03;1234
147;628;2;False;2018/10/05 01:43:03;1234
147;629;2;False;2018/10/05 01:43:03;1234
147;630;2;False;2018/10/05 01:43:03;1234
148;633;2;False;2018/10/05 01:43:03;1234
148;634;2;False;2018/10/05 01:43:03;1234
149;637;2;False;2018/10/05 01:43:03;1234
149;638;2;False;2018/10/05 01:43:03;1234
149;639;2;False;2018/10/05 01:43:03;1234
150;642;2;False;2018/10/05 01:43:03;1234
150;643;2;False;2018/10/05 01:43:03;1234
150;644;2;False;2018/10/05 01:43:03;1234
151;647;2;False;2018/10/05 01:43:03;1234
153;652;2;False;2018/10/05 01:43:03;1234
153;653;2;False;2018/10/05 01:43:03;1234
153;654;2;False;2018/10/05 01:43:03;1234
154;657;2;False;2018/10/05 01:43:03;1234
154;658;2;False;2018/10/05 01:43:03;1234
155;661;2;False;2018/10/05 01:43:03;1234
155;662;2;False;2018/10/05 01:43:03;1234
155;663;2;False;2018/10/05 01:43:03;1234
155;664;2;False;2018/10/05 01:43:03;1234
157;669;2;False;2018/10/05 01:43:03;1234
157;670;2;False;2018/10/05 01:43:03;1234
157;671;2;False;2018/10/05 01:43:03;1234
157;672;2;False;2018/10/05 01:43:03;1234
160;678;2;False;2018/10/05 01:43:03;1234
160;679;2;False;2018/10/05 01:43:03;1234
160;680;2;False;2018/10/05 01:43:03;1234
160;681;2;False;2018/10/05 01:43:03;1234
161;684;2;False;2018/10/05 01:43:03;1234
161;685;2;False;2018/10/05 01:43:03;1234
161;686;2;False;2018/10/05 01:43:03;1234
162;689;2;False;2018/10/05 01:43:03;1234
162;690;2;False;2018/10/05 01:43:03;1234
163;693;2;False;2018/10/05 01:43:03;1234
163;694;2;False;2018/10/05 01:43:03;1234
164;697;2;False;2018/10/05 01:43:03;1234
164;698;2;False;2018/10/05 01:43:03;1234
165;701;2;False;2018/10/05 01:43:03;1234
165;702;2;False;2018/10/05 01:43:03;1234
165;703;2;False;2018/10/05 01:43:03;1234
167;707;2;False;2018/10/05 01:43:03;1234
167;708;2;False;2018/10/05 01:43:03;1234
168;711;2;False;2018/10/05 01:43:03;1234
168;712;2;False;2018/10/05 01:43:03;1234
169;715;2;False;2018/10/05 01:43:03;1234
169;716;2;False;2018/10/05 01:43:03;1234
159;675;1;True;2018/10/05 01:43:03;1234
170;724;2;False;2018/10/05 01:43:03;1234
170;725;2;False;2018/10/05 01:43:03;1234
170;726;2;False;2018/10/05 01:43:03;1234
170;727;2;False;2018/10/05 01:43:03;1234
170;728;3;False;2018/10/05 01:43:03;1234
171;731;2;False;2018/10/05 01:43:03;1234
171;732;2;False;2018/10/05 01:43:03;1234
172;735;2;False;2018/10/05 01:43:03;1234
172;736;2;False;2018/10/05 01:43:03;1234
172;737;2;False;2018/10/05 01:43:03;1234
172;738;2;False;2018/10/05 01:43:03;1234
173;741;2;False;2018/10/05 01:43:03;1234
173;742;2;False;2018/10/05 01:43:03;1234
174;745;2;False;2018/10/05 01:43:03;1234
174;746;2;False;2018/10/05 01:43:03;1234
175;749;2;False;2018/10/05 01:43:03;1234
176;752;2;False;2018/10/05 01:43:03;1234
178;757;2;False;2018/10/05 01:43:03;1234
179;760;2;False;2018/10/05 01:43:03;1234
179;761;2;False;2018/10/05 01:43:03;1234
179;762;2;False;2018/10/05 01:43:03;1234
179;763;2;False;2018/10/05 01:43:03;1234
179;764;5;False;2018/10/05 01:43:03;1234
181;769;2;False;2018/10/05 01:43:03;1234
181;770;2;False;2018/10/05 01:43:03;1234
181;771;2;False;2018/10/05 01:43:03;1234
181;772;2;False;2018/10/05 01:43:03;1234
182;775;2;False;2018/10/05 01:43:03;1234
182;776;2;False;2018/10/05 01:43:03;1234
182;777;2;False;2018/10/05 01:43:03;1234
182;778;2;False;2018/10/05 01:43:03;1234
183;781;2;False;2018/10/05 01:43:03;1234
183;782;2;False;2018/10/05 01:43:03;1234
184;785;2;False;2018/10/05 01:43:03;1234
184;786;2;False;2018/10/05 01:43:03;1234
185;789;2;False;2018/10/05 01:43:03;1234
185;790;2;False;2018/10/05 01:43:03;1234
186;793;2;False;2018/10/05 01:43:03;1234
186;794;2;False;2018/10/05 01:43:03;1234
188;799;2;False;2018/10/05 01:43:03;1234
189;802;2;False;2018/10/05 01:43:03;1234
189;803;2;False;2018/10/05 01:43:03;1234
189;804;2;False;2018/10/05 01:43:03;1234
190;807;2;False;2018/10/05 01:43:03;1234
190;808;2;False;2018/10/05 01:43:03;1234
191;811;2;False;2018/10/05 01:43:03;1234
191;812;2;False;2018/10/05 01:43:03;1234
191;813;2;False;2018/10/05 01:43:03;1234
191;814;2;False;2018/10/05 01:43:03;1234
191;815;2;False;2018/10/05 01:43:03;1234
192;818;2;False;2018/10/05 01:43:03;1234
192;819;2;False;2018/10/05 01:43:03;1234
192;820;2;False;2018/10/05 01:43:03;1234
192;821;2;False;2018/10/05 01:43:03;1234
193;824;2;False;2018/10/05 01:43:03;1234
194;827;2;False;2018/10/05 01:43:03;1234
195;830;2;False;2018/10/05 01:43:03;1234
195;831;2;False;2018/10/05 01:43:03;1234
196;834;2;False;2018/10/05 01:43:03;1234
196;835;2;False;2018/10/05 01:43:03;1234
197;838;2;False;2018/10/05 01:43:03;1234
197;839;2;False;2018/10/05 01:43:03;1234
197;840;2;False;2018/10/05 01:43:03;1234
198;843;2;False;2018/10/05 01:43:03;1234
198;844;2;False;2018/10/05 01:43:03;1234
198;845;2;False;2018/10/05 01:43:03;1234
198;846;2;False;2018/10/05 01:43:03;1234
199;849;2;False;2018/10/05 01:43:03;1234
199;850;2;False;2018/10/05 01:43:03;1234
199;851;2;False;2018/10/05 01:43:03;1234
200;854;2;False;2018/10/05 01:43:03;1234
200;855;2;False;2018/10/05 01:43:03;1234
200;856;2;False;2018/10/05 01:43:03;1234
200;857;2;False;2018/10/05 01:43:03;1234
201;860;2;False;2018/10/05 01:43:03;1234
201;861;2;False;2018/10/05 01:43:03;1234
173;739;0;True;2018/10/05 01:43:03;1234
173;740;1;False;2018/10/05 01:43:03;1234
202;864;2;False;2018/10/05 01:43:03;1234
203;867;2;False;2018/10/05 01:43:03;1234
203;868;2;False;2018/10/05 01:43:03;1234
203;869;2;False;2018/10/05 01:43:03;1234
203;870;2;False;2018/10/05 01:43:03;1234
203;871;2;False;2018/10/05 01:43:03;1234
205;876;2;False;2018/10/05 01:43:03;1234
205;877;2;False;2018/10/05 01:43:03;1234
205;878;2;False;2018/10/05 01:43:03;1234
206;881;2;False;2018/10/05 01:43:03;1234
206;882;2;False;2018/10/05 01:43:03;1234
208;887;2;False;2018/10/05 01:43:03;1234
208;888;2;False;2018/10/05 01:43:03;1234
209;891;2;False;2018/10/05 01:43:03;1234
209;892;2;False;2018/10/05 01:43:03;1234
209;893;2;False;2018/10/05 01:43:03;1234
209;894;2;False;2018/10/05 01:43:03;1234
209;895;2;False;2018/10/05 01:43:03;1234
209;896;2;False;2018/10/05 01:43:03;1234
210;899;2;False;2018/10/05 01:43:03;1234
211;902;2;False;2018/10/05 01:43:03;1234
211;903;2;False;2018/10/05 01:43:03;1234
212;906;2;False;2018/10/05 01:43:03;1234
212;907;2;False;2018/10/05 01:43:03;1234
212;908;2;False;2018/10/05 01:43:03;1234
212;909;2;False;2018/10/05 01:43:03;1234
213;912;2;False;2018/10/05 01:43:03;1234
213;913;2;False;2018/10/05 01:43:03;1234
214;916;2;False;2018/10/05 01:43:03;1234
215;919;2;False;2018/10/05 01:43:03;1234
215;920;2;False;2018/10/05 01:43:03;1234
216;923;2;False;2018/10/05 01:43:03;1234
216;924;2;False;2018/10/05 01:43:03;1234
216;925;2;False;2018/10/05 01:43:03;1234
216;926;2;False;2018/10/05 01:43:03;1234
216;927;5;False;2018/10/05 01:43:03;1234
217;930;2;False;2018/10/05 01:43:03;1234
217;931;2;False;2018/10/05 01:43:03;1234
218;934;2;False;2018/10/05 01:43:03;1234
218;935;2;False;2018/10/05 01:43:03;1234
219;938;2;False;2018/10/05 01:43:03;1234
219;939;2;False;2018/10/05 01:43:03;1234
221;944;2;False;2018/10/05 01:43:03;1234
221;945;2;False;2018/10/05 01:43:03;1234
222;948;2;False;2018/10/05 01:43:03;1234
222;949;2;False;2018/10/05 01:43:03;1234
222;950;2;False;2018/10/05 01:43:03;1234
223;953;2;False;2018/10/05 01:43:03;1234
223;954;2;False;2018/10/05 01:43:03;1234
223;955;2;False;2018/10/05 01:43:03;1234
223;956;2;False;2018/10/05 01:43:03;1234
224;959;2;False;2018/10/05 01:43:03;1234
225;962;2;False;2018/10/05 01:43:03;1234
225;963;2;False;2018/10/05 01:43:03;1234
225;964;2;False;2018/10/05 01:43:03;1234
225;965;2;False;2018/10/05 01:43:03;1234
225;966;2;False;2018/10/05 01:43:03;1234
226;969;2;False;2018/10/05 01:43:03;1234
226;970;2;False;2018/10/05 01:43:03;1234
227;973;2;False;2018/10/05 01:43:03;1234
227;974;2;False;2018/10/05 01:43:03;1234
227;975;2;False;2018/10/05 01:43:03;1234
227;976;2;False;2018/10/05 01:43:03;1234
227;977;2;False;2018/10/05 01:43:03;1234
228;980;2;False;2018/10/05 01:43:03;1234
228;981;2;False;2018/10/05 01:43:03;1234
229;984;2;False;2018/10/05 01:43:03;1234
229;985;2;False;2018/10/05 01:43:03;1234
230;988;2;False;2018/10/05 01:43:03;1234
230;989;2;False;2018/10/05 01:43:03;1234
231;992;2;False;2018/10/05 01:43:03;1234
231;993;2;False;2018/10/05 01:43:03;1234
232;996;2;False;2018/10/05 01:43:03;1234
232;997;2;False;2018/10/05 01:43:03;1234
233;1000;2;False;2018/10/05 01:43:03;1234
233;1001;2;False;2018/10/05 01:43:03;1234
234;1004;2;False;2018/10/05 01:43:03;1234
234;1005;2;False;2018/10/05 01:43:03;1234
234;1006;2;False;2018/10/05 01:43:03;1234
234;1007;2;False;2018/10/05 01:43:03;1234
234;1008;2;False;2018/10/05 01:43:03;1234
234;1009;2;False;2018/10/05 01:43:03;1234
235;1012;2;False;2018/10/05 01:43:03;1234
235;1013;2;False;2018/10/05 01:43:03;1234
236;1016;2;False;2018/10/05 01:43:03;1234
236;1017;2;False;2018/10/05 01:43:03;1234
237;1020;2;False;2018/10/05 01:43:03;1234
237;1021;2;False;2018/10/05 01:43:03;1234
238;1024;2;False;2018/10/05 01:43:03;1234
238;1025;2;False;2018/10/05 01:43:03;1234
238;1026;2;False;2018/10/05 01:43:03;1234
238;1027;2;False;2018/10/05 01:43:03;1234
239;1030;2;False;2018/10/05 01:43:03;1234
239;1031;2;False;2018/10/05 01:43:03;1234
239;1032;2;False;2018/10/05 01:43:03;1234
239;1033;2;False;2018/10/05 01:43:03;1234
239;1034;5;False;2018/10/05 01:43:03;1234
240;1037;2;False;2018/10/05 01:43:03;1234
240;1038;2;False;2018/10/05 01:43:03;1234
240;1039;2;False;2018/10/05 01:43:03;1234
241;1042;2;False;2018/10/05 01:43:03;1234
242;1045;2;False;2018/10/05 01:43:03;1234
242;1046;2;False;2018/10/05 01:43:03;1234
242;1047;2;False;2018/10/05 01:43:03;1234
242;1048;2;False;2018/10/05 01:43:03;1234
243;1049;0;True;2018/10/05 01:43:03;1234
244;1053;2;False;2018/10/05 01:43:03;1234
244;1054;2;False;2018/10/05 01:43:03;1234
244;1055;2;False;2018/10/05 01:43:03;1234
244;1056;2;False;2018/10/05 01:43:03;1234
245;1059;2;False;2018/10/05 01:43:03;1234
246;1062;2;False;2018/10/05 01:43:03;1234
246;1063;2;False;2018/10/05 01:43:03;1234
247;1066;2;False;2018/10/05 01:43:03;1234
247;1067;2;False;2018/10/05 01:43:03;1234
248;1068;1;True;2018/10/05 01:43:03;1234
249;1071;2;False;2018/10/05 01:43:03;1234
250;1075;2;False;2018/10/05 01:43:03;1234
